organization_id,# of adoptable pets,age,Latitude,Longitude,name_y,url_y
CA190,3,Adult,33.142706,-117.03048999999999,San Diego Humane Society-Escondido Campus,https://www.petfinder.com/member/us/ca/escondido/san-diego-humane-society-escondido-campus-ca190/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA1902,4,Young,33.751418,-117.99391999999999,WAGS ~ Westminster Adoption Group and Services,https://www.petfinder.com/member/us/ca/westminster/wags-westminster-adoption-group-and-services-ca1902/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA1904,2,Baby,34.052659999999996,-118.38531,"Kitt Crusaders, Inc.",https://www.petfinder.com/member/us/ca/los-angeles/kitt-crusaders-inc-ca1904/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA1968,9,Baby,37.932123,-121.70381,Throw Me A Bone Dog Rescue,https://www.petfinder.com/member/us/ca/brentwood/throw-me-a-bone-dog-rescue-ca1968/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2009,2,Young,32.746018,-117.16715,The Animal Pad,https://www.petfinder.com/member/us/ca/san-diego/the-animal-pad-ca2009/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2024,1,Young,39.114138,-121.6196,Happy Paws Rescue,https://www.petfinder.com/member/us/ca/yuba-city/happy-paws-rescue-ca2024/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2072,1,Adult,32.7991,-116.97334,Lionel's Legacy,https://www.petfinder.com/member/us/ca/el-cajon/lionels-legacy-ca2072/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2083,2,Adult,39.202725,-121.02076000000001,Grass Valley Animal Control,https://www.petfinder.com/member/us/ca/grass-valley/grass-valley-animal-control-ca2083/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2113,2,Baby,37.954122,-122.02506000000001,Ozzies Pound Puppies,https://www.petfinder.com/member/us/ca/concord/ozzies-pound-puppies-ca2113/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2116,2,Adult,33.087868,-117.11558000000001,Fuzzy Feet Dog Rescue,https://www.petfinder.com/member/us/ca/escondido/fuzzy-feet-dog-rescue-ca2116/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2126,1,Adult,34.063209,-118.43643,Dachshund Rescue of Los Angeles,https://www.petfinder.com/member/us/ca/los-angeles/dachshund-rescue-of-los-angeles-ca2126/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA214,2,Baby,39.285782,-123.22063999999999,Humane Society for Inland Mendocino County,https://www.petfinder.com/member/us/ca/redwood-valley/humane-society-for-inland-mendocino-county-ca214/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA216,4,Young,33.926315,-117.40937,Mary S. Roberts Pet Adoption Center,https://www.petfinder.com/member/us/ca/riverside/mary-s-roberts-pet-adoption-center-ca216/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2182,2,Adult,38.117065000000004,-122.56316000000001,Jake's Place Cat Rescue,https://www.petfinder.com/member/us/ca/novato/jakes-place-cat-rescue-ca2182/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2187,2,Adult,34.259052000000004,-118.59426,The Animal Rescue Alliance,https://www.petfinder.com/member/us/ca/chatsworth/the-animal-rescue-alliance-ca2187/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2223,1,Senior,34.061911,-118.27687,Feline Underground Network,https://www.petfinder.com/member/us/ca/los-angeles/feline-underground-network-ca2223/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA223,6,Senior,34.538622,-117.17728999999999,Beagles & Buddies,https://www.petfinder.com/member/us/ca/apple-valley/beagles-and-buddies-ca223/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2249,1,Adult,38.038906,-121.24213,Second Chance Kitty,https://www.petfinder.com/member/us/ca/stockton/second-chance-kitty-ca2249/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA226,1,Baby,37.865026,-122.2859,Home At Last Animal Rescue,https://www.petfinder.com/member/us/ca/berkeley/home-at-last-animal-rescue-ca226/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2264,23,Baby,34.231753999999995,-119.05258,Paw Works,https://www.petfinder.com/member/us/ca/camarillo/paw-works-ca2264/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2280,3,Baby,37.702063,-122.07933999999999,Adopt a Doggie,https://www.petfinder.com/member/us/ca/castro-valley/adopt-a-doggie-ca2280/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2281,2,Baby,34.098908,-118.36241000000001,The Cat's Meow Animal Rescue,https://www.petfinder.com/member/us/ca/los-angeles/the-cats-meow-animal-rescue-ca2281/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA229,1,Young,36.758598,-119.81022,Valley Animal Center,https://www.petfinder.com/member/us/ca/fresno/valley-animal-center-ca229/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2324,4,Adult,38.440111,-122.74563,Compassion Without Borders,https://www.petfinder.com/member/us/ca/santa-rosa/compassion-without-borders-ca2324/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA234,2,Adult,40.474951000000004,-120.67685,Lassen Humane Society,https://www.petfinder.com/member/us/ca/susanville/lassen-humane-society-ca234/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA237,7,Adult,38.556576,-121.49285,City of Sacramento Animal Care Services,https://www.petfinder.com/member/us/ca/sacramento/city-of-sacramento-animal-care-services-ca237/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2378,1,Baby,34.179303999999995,-119.22188999999999,Surfcat Cafe & Adoptions,https://www.petfinder.com/member/us/ca/oxnard/surfcat-cafe-and-adoptions-ca2378/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2379,1,Adult,33.634821,-117.87453000000001,"Paw Prints in the Sand Animal Rescue, Inc.",https://www.petfinder.com/member/us/ca/newport-beach/paw-prints-in-the-sand-animal-rescue-inc-ca2379/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2384,1,Senior,33.035844,-116.8513,Frosted Faces Foundation,https://www.petfinder.com/member/us/ca/ramona/frosted-faces-foundation-ca2384/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2390,1,Adult,36.691036,-119.83321000000001,Fresno Humane Animal Services,https://www.petfinder.com/member/us/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA24,3,Adult,33.615462,-117.64093000000001,Mission Viejo Animal Services Center,https://www.petfinder.com/member/us/ca/mission-viejo/mission-viejo-animal-services-center-ca24/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2413,1,Adult,39.793465000000005,-121.87946000000001,Wags and Whiskers Pet Rescue,https://www.petfinder.com/member/us/ca/chico/wags-and-whiskers-pet-rescue-ca2413/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2415,2,Young,33.016492,-117.20263999999999,Scratch My Belly,https://www.petfinder.com/member/us/ca/rancho-santa-fe/scratch-my-belly-ca2415/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2416,3,Adult,34.117047,-117.77096999999999,"I Dream of Home Rescue, Inc.",https://www.petfinder.com/member/us/ca/la-verne/i-dream-of-home-rescue-inc-ca2416/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2429,1,Young,38.614088,-122.87626000000002,Humane Society of Sonoma County - Healdsburg,https://www.petfinder.com/member/us/ca/healdsburg/humane-society-of-sonoma-county-healdsburg-ca2429/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2430,4,Adult,33.016928,-116.846046,San Diego Humane Society – Oceanside Campus for Cats and Small Animals,https://www.petfinder.com/member/us/ca/oceanside/san-diego-humane-society-oceanside-campus-for-cats-and-small-animals-ca2430/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2433,2,Baby,32.76235,-117.12246,Dogs Fur Days,https://www.petfinder.com/member/us/ca/san-diego/dogs-fur-days-ca2433/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2444,3,Baby,33.984551,-117.03766999999999,"Guardian Angel Pet Rescue, Inc",https://www.petfinder.com/member/us/ca/calimesa/guardian-angel-pet-rescue-inc-ca2444/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2452,2,Young,37.720931,-122.44241000000001,4 Dogs Farm Rescue,https://www.petfinder.com/member/us/ca/san-francisco/4-dogs-farm-rescue-ca2452/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2470,2,Baby,34.839964,-115.967051,PetEmber,https://www.petfinder.com/member/us/ca/redlands/petember-ca2470/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2475,2,Baby,33.865916,-118.18361999999999,The Little Lion Foundation,https://www.petfinder.com/member/us/ca/long-beach/the-little-lion-foundation-ca2475/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2477,2,Baby,33.978404,-118.21773,"Mutt Hut Rescue, Inc",https://www.petfinder.com/member/us/ca/huntington-park/mutt-hut-rescue-inc-ca2477/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2488,1,Young,34.639682,-120.4471,Russell Rescue CA,https://www.petfinder.com/member/us/ca/lompoc/russell-rescue-ca-ca2488/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2496,11,Baby,33.289265,-117.20011000000001,Love Your Feral Felines ,https://www.petfinder.com/member/us/ca/bonsall/love-your-feral-felines-ca2496/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA250,3,Adult,33.786594,-118.29866200000001,Ace of Hearts,https://www.petfinder.com/member/us/ca/beverly-hills/ace-of-hearts-ca250/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2515,1,Young,33.796153000000004,-117.00046,Let Them Be Little Feline Rescue,https://www.petfinder.com/member/us/ca/san-jacinto/let-them-be-little-feline-rescue-ca2515/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2542,4,Adult,32.785,-117.0186,Happy Hearts German Shepherd Rescue,https://www.petfinder.com/member/us/ca/la-mesa/happy-hearts-german-shepherd-rescue-ca2542/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2542,4,Young,32.785,-117.0186,Happy Hearts German Shepherd Rescue,https://www.petfinder.com/member/us/ca/la-mesa/happy-hearts-german-shepherd-rescue-ca2542/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA255,8,Baby,40.183837,-122.24073999999999,Tehama County Department of Animal Services,https://www.petfinder.com/member/us/ca/red-bluff/tehama-county-department-of-animal-services-ca255/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2554,2,Adult,35.487491,-119.00896000000002,Hand Me Down Dog Rescue ,https://www.petfinder.com/member/us/ca/bakersfield/hand-me-down-dog-rescue-ca2554/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA257,3,Young,33.739571000000005,-117.78618,OC Animal Care,https://www.petfinder.com/member/us/ca/tustin/oc-animal-care-ca257/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2572,1,Adult,37.941424,-122.36628,Casa de Love Animal Rescue,https://www.petfinder.com/member/us/ca/richmond/casa-de-love-animal-rescue-ca2572/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2605,1,Adult,33.752886,-116.055617,Bubba's Hug a Pug Rescue,https://www.petfinder.com/member/us/ca/moreno-valley/bubbas-hug-a-pug-rescue-ca2605/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2630,2,Adult,37.348541,-121.88627,The Dancing Cat,https://www.petfinder.com/member/us/ca/san-jose/the-dancing-cat-ca2630/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2637,1,Baby,40.562647999999996,-122.2255,S.N.A.P. Spay Neuter and Protect,https://www.petfinder.com/member/us/ca/palo-cedro/s-dot-na-dot-p-spay-neuter-and-protect-ca2637/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2660,1,Young,34.165706,-118.39986,Big Love Animal Rescue,https://www.petfinder.com/member/us/ca/valley-village/big-love-animal-rescue-ca2660/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2678,1,Adult,37.622898,-121.05181,Country Road Rescue,https://www.petfinder.com/member/us/ca/modesto/country-road-rescue-ca2678/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2680,4,Young,33.958464,-118.30998000000001,ASPCA LA Foster Cats and Kittens,https://www.petfinder.com/member/us/ca/los-angeles/aspca-la-foster-cats-and-kittens-ca2680/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2686,2,Baby,34.119245,-117.8548,"Alljoy4Paws, Inc.",https://www.petfinder.com/member/us/ca/glendora/alljoy4paws-inc-ca2686/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2687,1,Adult,34.839964,-115.967051,Code Red K9 Crew,https://www.petfinder.com/member/us/ca/redlands/code-red-k9-crew-ca2687/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2688,2,Senior,33.759409000000005,-116.32316999999999,California Paws Rescue,https://www.petfinder.com/member/us/ca/palm-desert/california-paws-rescue-ca2688/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2689,3,Adult,37.419389,-122.13273000000001,MO4PAWS,https://www.petfinder.com/member/us/ca/palo-alto/mo4paws-ca2689/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2696,2,Adult,34.208837,-118.87348,Apollo's ARC Animal Rescue and Care,https://www.petfinder.com/member/us/ca/thousand-oaks/apollos-arc-animal-rescue-and-care-ca2696/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2700,5,Baby,34.033564,-117.03776,The Paw Mission,https://www.petfinder.com/member/us/ca/yucaipa/the-paw-mission-ca2700/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2708,1,Young,32.7603,-117.07031,Amazing Strays Rescue,https://www.petfinder.com/member/us/ca/san-diego/amazing-strays-rescue-ca2708/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2709,1,Adult,37.732797,-122.39348000000001,Fairy Tails,https://www.petfinder.com/member/us/ca/san-francisco/fairy-tails-ca2709/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA271,4,Baby,37.799727000000004,-122.21211000000001,Hopalong Animal Rescue,https://www.petfinder.com/member/us/ca/oakland/hopalong-animal-rescue-ca271/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2715,1,Young,33.741651,-117.82127,Girls of Dog Rescue,https://www.petfinder.com/member/us/ca/tustin/girls-of-dog-rescue-ca2715/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2719,24,Baby,32.838761,-117.26158999999998,The Cat Lounge Rescue and Adoption Center,https://www.petfinder.com/member/us/ca/la-jolla/the-cat-lounge-rescue-and-adoption-center-ca2719/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2723,1,Baby,33.380359000000006,-117.20605,Ruff House Dog Rescue,https://www.petfinder.com/member/us/ca/fallbrook/ruff-house-dog-rescue-ca2723/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2725,1,Adult,37.951671999999995,-122.07316999999999,CalPaws K9 Rescue,https://www.petfinder.com/member/us/ca/pleasant-hill/calpaws-k9-rescue-ca2725/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2741,1,Young,38.231364,-122.05413999999999,Super Fur-iends,https://www.petfinder.com/member/us/ca/suisun-city/super-fur-iends-ca2741/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2751,2,Young,33.751418,-117.99391999999999,Alfie's Kitty Rescue,https://www.petfinder.com/member/us/ca/westminster/alfies-kitty-rescue-ca2751/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2753,6,Baby,34.050505,-118.53374,CAAT Friends,https://www.petfinder.com/member/us/ca/pacific-palisades/caat-friends-ca2753/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2788,1,Young,34.259052000000004,-118.59426,Woofy Acres,https://www.petfinder.com/member/us/ca/chatsworth/woofy-acres-ca2788/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA280,2,Adult,37.869976,-122.2981,Berkeley Humane,https://www.petfinder.com/member/us/ca/berkeley/berkeley-humane-ca280/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2806,2,Adult,38.421068,-121.36058999999999,City of Elk Grove Animal Services,https://www.petfinder.com/member/us/ca/elk-grove/city-of-elk-grove-animal-services-ca2806/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2815,11,Adult,37.889849,-121.253872,City of Tracy Animal Services,https://www.petfinder.com/member/us/ca/tracy/city-of-tracy-animal-services-ca2815/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA2841,1,Baby,32.742892,-117.12773999999999,The Cantu Foundation,https://www.petfinder.com/member/us/ca/san-diego/the-cantu-foundation-ca2841/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA30,8,Young,33.659639,-117.73948,Irvine Animal Care Center,https://www.petfinder.com/member/us/ca/irvine/irvine-animal-care-center-ca30/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA301,1,Young,37.769528,-122.25936999999999,Friends of the Alameda Animal Shelter,https://www.petfinder.com/member/us/ca/alameda/friends-of-the-alameda-animal-shelter-ca301/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA310,40,Young,34.045584000000005,-117.75305,Inland Valley Humane Society S.P.C.A.,https://www.petfinder.com/member/us/ca/pomona/inland-valley-humane-society-s-dot-pc-dot-a-ca310/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA314,2,Young,39.43695,-123.76087,Mendocino Coast Humane Society,https://www.petfinder.com/member/us/ca/fort-bragg/mendocino-coast-humane-society-ca314/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA326,1,Baby,37.772329,-122.41086999999999,SF Animal Care & Control,https://www.petfinder.com/member/us/ca/san-francisco/sf-animal-care-and-control-ca326/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA348,13,Young,38.566506,-121.32515,Sacramento County Animal Care and Regulation,https://www.petfinder.com/member/us/ca/sacramento/sacramento-county-animal-care-and-regulation-ca348/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA383,1,Baby,38.071769,-122.15517,Solano County Friends of Animals,https://www.petfinder.com/member/us/ca/benicia/solano-county-friends-of-animals-ca383/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA387,7,Adult,37.941424,-122.36628,The Milo Foundation,https://www.petfinder.com/member/us/ca/point-richmond/the-milo-foundation-ca387/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA39,1,Adult,37.574936,-122.36332,Peninsula Humane Society & SPCA,https://www.petfinder.com/member/us/ca/burlingame/peninsula-humane-society-and-spca-ca39/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA406,2,Baby,37.892476,-122.47541000000001,Marin Cat Connection,https://www.petfinder.com/member/us/ca/tiburon/marin-cat-connection-ca406/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA421,4,Adult,34.088808,-118.40612,Perfect Pet Rescue,https://www.petfinder.com/member/us/ca/los-angeles/perfect-pet-rescue-ca421/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA425,4,Young,33.016928,-116.846046,Rescue House,https://www.petfinder.com/member/us/ca/san-diego/rescue-house-ca425/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA434,3,Young,34.078509999999994,-118.26596,The Mutt Scouts,https://www.petfinder.com/member/us/ca/los-angeles/the-mutt-scouts-ca434/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA438,1,Adult,39.801047,-120.48358999999999,High Sierra Animal Rescue,https://www.petfinder.com/member/us/ca/portola/high-sierra-animal-rescue-ca438/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA446,4,Young,34.034714,-117.17305,Redlands Animal Shelter,https://www.petfinder.com/member/us/ca/redlands/redlands-animal-shelter-ca446/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA448,5,Adult,33.202463,-117.36077,San Diego Humane Society – Oceanside Campus for Dogs,https://www.petfinder.com/member/us/ca/oceanside/san-diego-humane-society-oceanside-campus-for-dogs-ca448/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA449,1,Baby,38.549256,-121.73655,Orphan Kitten Project,https://www.petfinder.com/member/us/ca/davis/orphan-kitten-project-ca449/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA457,3,Young,36.61365,-119.52873000000001,The Cat House on the Kings,https://www.petfinder.com/member/us/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA504,16,Young,38.269582,-122.03701000000001,Solano County Sheriff's Office,https://www.petfinder.com/member/us/ca/fairfield/solano-county-sheriffs-office-ca504/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA522,1,Adult,38.347174,-122.69537,Rohnert Park Animal Shelter,https://www.petfinder.com/member/us/ca/rohnert-park/rohnert-park-animal-shelter-ca522/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA541,3,Baby,36.840057,-119.66107,"Miss Winkles Pet Adoption Center, Clovis",https://www.petfinder.com/member/us/ca/clovis/miss-winkles-pet-adoption-center-clovis-ca541/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
CA542,5,Adult,33.614385,-117.2608,Animal Friends of the Valleys,https://www.petfinder.com/member/us/ca/wildomar/animal-friends-of-the-valleys-ca542/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
